"id_amortizacion","id_credito","num_cuota","saldo_total","monto_cuota","saldo_exigible","estado","fecha_cuota","fecha_pago","monto_seguro","pais","estatus","cuota_moneda","exigible_moneda","tasa","numero_periodos","score_hit","score_no_hit","valor_financiamiento","prima","accesorios"
21850,HN0001462,"4 ",153.22,30.64,,Fijo,2024-11-16,,,Honduras,,766.10,,4.1500,8,0,601,3080.00,1320.00,0.00
21851,HN0001462,"5 ",122.58,30.64,,Fijo,2024-12-01,,,Honduras,,766.10,,4.1500,8,0,601,3080.00,1320.00,0.00
21852,HN0001462,"6 ",91.93,30.64,,Fijo,2024-12-16,,,Honduras,,766.10,,4.1500,8,0,601,3080.00,1320.00,0.00
21853,HN0001462,"7 ",61.29,30.64,,Fijo,2024-12-31,,,Honduras,,766.10,,4.1500,8,0,601,3080.00,1320.00,0.00
21854,HN0001462,"8 ",30.64,30.64,,Fijo,2025-01-15,,,Honduras,,766.12,,4.1500,8,0,601,3080.00,1320.00,0.00
21855,SV0000571,"1 ",407.49,25.47,,Fijo,2024-10-02,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21856,SV0000571,"2 ",382.02,25.47,,Fijo,2024-10-17,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21857,SV0000571,"3 ",356.55,25.47,,Fijo,2024-11-01,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21858,SV0000571,"4 ",331.08,25.47,,Fijo,2024-11-16,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21859,SV0000571,"5 ",305.61,25.47,,Fijo,2024-12-01,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21860,SV0000571,"6 ",280.14,25.47,,Fijo,2024-12-16,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21861,SV0000571,"7 ",254.67,25.47,,Fijo,2024-12-31,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21862,SV0000571,"8 ",229.20,25.47,,Fijo,2025-01-15,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21863,SV0000571,"9 ",203.73,25.47,,Fijo,2025-01-30,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21864,SV0000571,"10 ",178.26,25.47,,Fijo,2025-02-14,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21865,SV0000571,"11 ",152.79,25.47,,Fijo,2025-03-01,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21866,SV0000571,"12 ",127.32,25.47,,Fijo,2025-03-16,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21867,SV0000571,"13 ",101.85,25.47,,Fijo,2025-03-31,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21868,SV0000571,"14 ",76.38,25.47,,Fijo,2025-04-15,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21869,SV0000571,"15 ",50.91,25.47,,Fijo,2025-04-30,,,El Salvador,,25.47,,4.1500,16,0,579,133.60,33.40,0.00
21870,SV0000571,"16 ",25.44,25.44,,Fijo,2025-05-15,,,El Salvador,,25.44,,4.1500,16,0,579,133.60,33.40,0.00
21871,SV0000572,"1 ",282.05,23.50,,Fijo,2024-10-02,,,El Salvador,,23.50,,3.2000,12,0,816,133.60,33.40,0.00
21872,SV0000572,"2 ",258.55,23.50,,Fijo,2024-10-17,,,El Salvador,,23.50,,3.2000,12,0,816,133.60,33.40,0.00
21873,SV0000572,"3 ",235.05,23.50,,Fijo,2024-11-01,,,El Salvador,,23.50,,3.2000,12,0,816,133.60,33.40,0.00
21874,SV0000572,"4 ",211.55,23.50,,Fijo,2024-11-16,,,El Salvador,,23.50,,3.2000,12,0,816,133.60,33.40,0.00
21875,SV0000572,"5 ",188.05,23.50,,Fijo,2024-12-01,,,El Salvador,,23.50,,3.2000,12,0,816,133.60,33.40,0.00
21876,SV0000572,"6 ",164.55,23.50,,Fijo,2024-12-16,,,El Salvador,,23.50,,3.2000,12,0,816,133.60,33.40,0.00
21877,SV0000572,"7 ",141.05,23.50,,Fijo,2024-12-31,,,El Salvador,,23.50,,3.2000,12,0,816,133.60,33.40,0.00
21878,SV0000572,"8 ",117.55,23.50,,Fijo,2025-01-15,,,El Salvador,,23.50,,3.2000,12,0,816,133.60,33.40,0.00
21879,SV0000572,"9 ",94.05,23.50,,Fijo,2025-01-30,,,El Salvador,,23.50,,3.2000,12,0,816,133.60,33.40,0.00
21880,SV0000572,"10 ",70.55,23.50,,Fijo,2025-02-14,,,El Salvador,,23.50,,3.2000,12,0,816,133.60,33.40,0.00
21881,SV0000572,"11 ",47.05,23.50,,Fijo,2025-03-01,,,El Salvador,,23.50,,3.2000,12,0,816,133.60,33.40,0.00
21882,SV0000572,"12 ",23.55,23.55,,Fijo,2025-03-16,,,El Salvador,,23.55,,3.2000,12,0,816,133.60,33.40,0.00
21883,SV0000573,"1 ",288.85,36.11,,Fijo,2024-10-02,,,El Salvador,,36.11,,3.2000,8,0,814,165.60,41.40,0.00
21884,SV0000573,"2 ",252.74,36.11,,Fijo,2024-10-17,,,El Salvador,,36.11,,3.2000,8,0,814,165.60,41.40,0.00
21885,SV0000573,"3 ",216.63,36.11,,Fijo,2024-11-01,,,El Salvador,,36.11,,3.2000,8,0,814,165.60,41.40,0.00
21886,SV0000573,"4 ",180.52,36.11,,Fijo,2024-11-16,,,El Salvador,,36.11,,3.2000,8,0,814,165.60,41.40,0.00
21887,SV0000573,"5 ",144.41,36.11,,Fijo,2024-12-01,,,El Salvador,,36.11,,3.2000,8,0,814,165.60,41.40,0.00
21888,SV0000573,"6 ",108.30,36.11,,Fijo,2024-12-16,,,El Salvador,,36.11,,3.2000,8,0,814,165.60,41.40,0.00
21889,SV0000573,"7 ",72.19,36.11,,Fijo,2024-12-31,,,El Salvador,,36.11,,3.2000,8,0,814,165.60,41.40,0.00
21890,SV0000573,"8 ",36.08,36.08,,Fijo,2025-01-15,,,El Salvador,,36.08,,3.2000,8,0,814,165.60,41.40,0.00
21891,HN0001463,"1 ",250.72,31.34,,Fijo,2024-10-02,,,Honduras,,783.51,,4.1500,8,0,595,3150.00,1350.00,0.00
21892,HN0001463,"2 ",219.38,31.34,,Fijo,2024-10-17,,,Honduras,,783.51,,4.1500,8,0,595,3150.00,1350.00,0.00
21893,HN0001463,"3 ",188.04,31.34,,Fijo,2024-11-01,,,Honduras,,783.51,,4.1500,8,0,595,3150.00,1350.00,0.00
21894,HN0001463,"4 ",156.70,31.34,,Fijo,2024-11-16,,,Honduras,,783.51,,4.1500,8,0,595,3150.00,1350.00,0.00
21895,HN0001463,"5 ",125.36,31.34,,Fijo,2024-12-01,,,Honduras,,783.51,,4.1500,8,0,595,3150.00,1350.00,0.00
21896,HN0001463,"6 ",94.02,31.34,,Fijo,2024-12-16,,,Honduras,,783.51,,4.1500,8,0,595,3150.00,1350.00,0.00
21897,HN0001463,"7 ",62.68,31.34,,Fijo,2024-12-31,,,Honduras,,783.51,,4.1500,8,0,595,3150.00,1350.00,0.00
21898,HN0001463,"8 ",31.34,31.34,,Fijo,2025-01-15,,,Honduras,,783.54,,4.1500,8,0,595,3150.00,1350.00,0.00
21899,SV0000574,"1 ",991.38,49.57,,Fijo,2024-10-02,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21900,SV0000574,"2 ",941.81,49.57,,Fijo,2024-10-17,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21901,SV0000574,"3 ",892.24,49.57,,Fijo,2024-11-01,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21902,SV0000574,"4 ",842.67,49.57,,Fijo,2024-11-16,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21903,SV0000574,"5 ",793.10,49.57,,Fijo,2024-12-01,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21904,SV0000574,"6 ",743.53,49.57,,Fijo,2024-12-16,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21905,SV0000574,"7 ",693.96,49.57,,Fijo,2024-12-31,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21906,SV0000574,"8 ",644.39,49.57,,Fijo,2025-01-15,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21907,SV0000574,"9 ",594.82,49.57,,Fijo,2025-01-30,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21908,SV0000574,"10 ",545.25,49.57,,Fijo,2025-02-14,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21909,SV0000574,"11 ",495.68,49.57,,Fijo,2025-03-01,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21910,SV0000574,"12 ",446.11,49.57,,Fijo,2025-03-16,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21911,SV0000574,"13 ",396.54,49.57,,Fijo,2025-03-31,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21912,SV0000574,"14 ",346.97,49.57,,Fijo,2025-04-15,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21913,SV0000574,"15 ",297.40,49.57,,Fijo,2025-04-30,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21914,SV0000574,"16 ",247.83,49.57,,Fijo,2025-05-15,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21915,SV0000574,"17 ",198.26,49.57,,Fijo,2025-05-30,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21916,SV0000574,"18 ",148.69,49.57,,Fijo,2025-06-14,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21917,SV0000574,"19 ",99.12,49.57,,Fijo,2025-06-29,,,El Salvador,,49.57,,3.2000,20,0,848,336.80,84.20,0.00
21918,SV0000574,"20 ",49.55,49.55,,Fijo,2025-07-14,,,El Salvador,,49.55,,3.2000,20,0,848,336.80,84.20,0.00
21919,HN0001464,"1 ",439.82,27.49,,Fijo,2024-10-02,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21920,HN0001464,"2 ",412.33,27.49,,Fijo,2024-10-17,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21921,HN0001464,"3 ",384.84,27.49,,Fijo,2024-11-01,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21922,HN0001464,"4 ",357.35,27.49,,Fijo,2024-11-16,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21923,HN0001464,"5 ",329.86,27.49,,Fijo,2024-12-01,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21924,HN0001464,"6 ",302.37,27.49,,Fijo,2024-12-16,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21925,HN0001464,"7 ",274.88,27.49,,Fijo,2024-12-31,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21926,HN0001464,"8 ",247.40,27.49,,Fijo,2025-01-15,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21927,HN0001464,"9 ",219.91,27.49,,Fijo,2025-01-30,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21928,HN0001464,"10 ",192.42,27.49,,Fijo,2025-02-14,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21929,HN0001464,"11 ",164.93,27.49,,Fijo,2025-03-01,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21930,HN0001464,"12 ",137.44,27.49,,Fijo,2025-03-16,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21931,HN0001464,"13 ",109.95,27.49,,Fijo,2025-03-31,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21932,HN0001464,"14 ",82.46,27.49,,Fijo,2025-04-15,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21933,HN0001464,"15 ",54.97,27.49,,Fijo,2025-04-30,,,Honduras,,687.22,,4.1500,16,0,563,3605.00,1545.00,0.00
21934,HN0001464,"16 ",27.49,27.49,,Fijo,2025-05-15,,,Honduras,,687.14,,4.1500,16,0,563,3605.00,1545.00,0.00
21935,HN0001465,"1 ",244.50,20.37,,Fijo,2024-10-02,,,Honduras,,509.37,,4.1500,12,0,637,2450.00,1050.00,0.00
21936,HN0001465,"2 ",224.12,20.37,,Fijo,2024-10-17,,,Honduras,,509.37,,4.1500,12,0,637,2450.00,1050.00,0.00
21937,HN0001465,"3 ",203.75,20.37,,Fijo,2024-11-01,,,Honduras,,509.37,,4.1500,12,0,637,2450.00,1050.00,0.00
21938,HN0001465,"4 ",183.37,20.37,,Fijo,2024-11-16,,,Honduras,,509.37,,4.1500,12,0,637,2450.00,1050.00,0.00
21939,HN0001465,"5 ",163.00,20.37,,Fijo,2024-12-01,,,Honduras,,509.37,,4.1500,12,0,637,2450.00,1050.00,0.00
21940,HN0001465,"6 ",142.62,20.37,,Fijo,2024-12-16,,,Honduras,,509.37,,4.1500,12,0,637,2450.00,1050.00,0.00
21941,HN0001465,"7 ",122.25,20.37,,Fijo,2024-12-31,,,Honduras,,509.37,,4.1500,12,0,637,2450.00,1050.00,0.00
21942,HN0001465,"8 ",101.87,20.37,,Fijo,2025-01-15,,,Honduras,,509.37,,4.1500,12,0,637,2450.00,1050.00,0.00
21943,HN0001465,"9 ",81.50,20.37,,Fijo,2025-01-30,,,Honduras,,509.37,,4.1500,12,0,637,2450.00,1050.00,0.00
21944,HN0001465,"10 ",61.12,20.37,,Fijo,2025-02-14,,,Honduras,,509.37,,4.1500,12,0,637,2450.00,1050.00,0.00
21945,HN0001465,"11 ",40.75,20.37,,Fijo,2025-03-01,,,Honduras,,509.37,,4.1500,12,0,637,2450.00,1050.00,0.00
21946,HN0001465,"12 ",20.37,20.37,,Fijo,2025-03-16,,,Honduras,,509.32,,4.1500,12,0,637,2450.00,1050.00,0.00
21947,SV0000575,"1 ",186.25,23.28,,Fijo,2024-10-02,,,El Salvador,,23.28,,4.1500,8,0,549,93.60,23.40,0.00
21948,SV0000575,"2 ",162.97,23.28,,Fijo,2024-10-17,,,El Salvador,,23.28,,4.1500,8,0,549,93.60,23.40,0.00
21949,SV0000575,"3 ",139.69,23.28,,Fijo,2024-11-01,,,El Salvador,,23.28,,4.1500,8,0,549,93.60,23.40,0.00
21950,SV0000575,"4 ",116.41,23.28,,Fijo,2024-11-16,,,El Salvador,,23.28,,4.1500,8,0,549,93.60,23.40,0.00
21951,SV0000575,"5 ",93.13,23.28,,Fijo,2024-12-01,,,El Salvador,,23.28,,4.1500,8,0,549,93.60,23.40,0.00
21952,SV0000575,"6 ",69.85,23.28,,Fijo,2024-12-16,,,El Salvador,,23.28,,4.1500,8,0,549,93.60,23.40,0.00
21953,SV0000575,"7 ",46.57,23.28,,Fijo,2024-12-31,,,El Salvador,,23.28,,4.1500,8,0,549,93.60,23.40,0.00
21954,SV0000575,"8 ",23.29,23.29,,Fijo,2025-01-15,,,El Salvador,,23.29,,4.1500,8,0,549,93.60,23.40,0.00
21955,SV0000576,"1 ",490.73,30.67,,Fijo,2024-10-02,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21956,SV0000576,"2 ",460.06,30.67,,Fijo,2024-10-17,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21957,SV0000576,"3 ",429.39,30.67,,Fijo,2024-11-01,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21958,SV0000576,"4 ",398.72,30.67,,Fijo,2024-11-16,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21959,SV0000576,"5 ",368.05,30.67,,Fijo,2024-12-01,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21960,SV0000576,"6 ",337.38,30.67,,Fijo,2024-12-16,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21961,SV0000576,"7 ",306.71,30.67,,Fijo,2024-12-31,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21962,SV0000576,"8 ",276.04,30.67,,Fijo,2025-01-15,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21963,SV0000576,"9 ",245.37,30.67,,Fijo,2025-01-30,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21964,SV0000576,"10 ",214.70,30.67,,Fijo,2025-02-14,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21965,SV0000576,"11 ",184.03,30.67,,Fijo,2025-03-01,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21966,SV0000576,"12 ",153.36,30.67,,Fijo,2025-03-16,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21967,SV0000576,"13 ",122.69,30.67,,Fijo,2025-03-31,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21968,SV0000576,"14 ",92.02,30.67,,Fijo,2025-04-15,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21969,SV0000576,"15 ",61.35,30.67,,Fijo,2025-04-30,,,El Salvador,,30.67,,4.0000,16,0,651,165.60,41.40,0.00
21970,SV0000576,"16 ",30.68,30.68,,Fijo,2025-05-15,,,El Salvador,,30.68,,4.0000,16,0,651,165.60,41.40,0.00
21971,SV0000577,"1 ",214.49,17.87,,Fijo,2024-10-02,,,El Salvador,,17.87,,3.2000,12,0,814,101.60,25.40,0.00
21972,SV0000577,"2 ",196.62,17.87,,Fijo,2024-10-17,,,El Salvador,,17.87,,3.2000,12,0,814,101.60,25.40,0.00
21973,SV0000577,"3 ",178.75,17.87,,Fijo,2024-11-01,,,El Salvador,,17.87,,3.2000,12,0,814,101.60,25.40,0.00
21974,SV0000577,"4 ",160.88,17.87,,Fijo,2024-11-16,,,El Salvador,,17.87,,3.2000,12,0,814,101.60,25.40,0.00
21975,SV0000577,"5 ",143.01,17.87,,Fijo,2024-12-01,,,El Salvador,,17.87,,3.2000,12,0,814,101.60,25.40,0.00
21976,SV0000577,"6 ",125.14,17.87,,Fijo,2024-12-16,,,El Salvador,,17.87,,3.2000,12,0,814,101.60,25.40,0.00
21977,SV0000577,"7 ",107.27,17.87,,Fijo,2024-12-31,,,El Salvador,,17.87,,3.2000,12,0,814,101.60,25.40,0.00
21978,SV0000577,"8 ",89.40,17.87,,Fijo,2025-01-15,,,El Salvador,,17.87,,3.2000,12,0,814,101.60,25.40,0.00
21979,SV0000577,"9 ",71.53,17.87,,Fijo,2025-01-30,,,El Salvador,,17.87,,3.2000,12,0,814,101.60,25.40,0.00
21980,SV0000577,"10 ",53.66,17.87,,Fijo,2025-02-14,,,El Salvador,,17.87,,3.2000,12,0,814,101.60,25.40,0.00
21981,SV0000577,"11 ",35.79,17.87,,Fijo,2025-03-01,,,El Salvador,,17.87,,3.2000,12,0,814,101.60,25.40,0.00
21982,SV0000577,"12 ",17.92,17.92,,Fijo,2025-03-16,,,El Salvador,,17.92,,3.2000,12,0,814,101.60,25.40,0.00
21983,SV0000578,"1 ",205.38,25.67,,Fijo,2024-10-02,,,El Salvador,,25.67,,3.5000,8,0,742,112.80,28.20,0.00
21984,SV0000578,"2 ",179.71,25.67,,Fijo,2024-10-17,,,El Salvador,,25.67,,3.5000,8,0,742,112.80,28.20,0.00
21985,SV0000578,"3 ",154.04,25.67,,Fijo,2024-11-01,,,El Salvador,,25.67,,3.5000,8,0,742,112.80,28.20,0.00
21986,SV0000578,"4 ",128.37,25.67,,Fijo,2024-11-16,,,El Salvador,,25.67,,3.5000,8,0,742,112.80,28.20,0.00
21987,SV0000578,"5 ",102.70,25.67,,Fijo,2024-12-01,,,El Salvador,,25.67,,3.5000,8,0,742,112.80,28.20,0.00
21988,SV0000578,"6 ",77.03,25.67,,Fijo,2024-12-16,,,El Salvador,,25.67,,3.5000,8,0,742,112.80,28.20,0.00
21989,SV0000578,"7 ",51.36,25.67,,Fijo,2024-12-31,,,El Salvador,,25.67,,3.5000,8,0,742,112.80,28.20,0.00
21990,SV0000578,"8 ",25.69,25.69,,Fijo,2025-01-15,,,El Salvador,,25.69,,3.5000,8,0,742,112.80,28.20,0.00
21991,SV0000579,"1 ",196.75,24.59,,Fijo,2024-10-02,,,El Salvador,,24.59,,3.2000,8,0,814,112.80,28.20,0.00
21992,SV0000579,"2 ",172.16,24.59,,Fijo,2024-10-17,,,El Salvador,,24.59,,3.2000,8,0,814,112.80,28.20,0.00
21993,SV0000579,"3 ",147.57,24.59,,Fijo,2024-11-01,,,El Salvador,,24.59,,3.2000,8,0,814,112.80,28.20,0.00
21994,SV0000579,"4 ",122.98,24.59,,Fijo,2024-11-16,,,El Salvador,,24.59,,3.2000,8,0,814,112.80,28.20,0.00
21995,SV0000579,"5 ",98.39,24.59,,Fijo,2024-12-01,,,El Salvador,,24.59,,3.2000,8,0,814,112.80,28.20,0.00
21996,SV0000579,"6 ",73.80,24.59,,Fijo,2024-12-16,,,El Salvador,,24.59,,3.2000,8,0,814,112.80,28.20,0.00
21997,SV0000579,"7 ",49.21,24.59,,Fijo,2024-12-31,,,El Salvador,,24.59,,3.2000,8,0,814,112.80,28.20,0.00
21998,SV0000579,"8 ",24.62,24.62,,Fijo,2025-01-15,,,El Salvador,,24.62,,3.2000,8,0,814,112.80,28.20,0.00
21999,HN0001466,"1 ",369.24,30.77,,Fijo,2024-10-02,,,Honduras,,769.25,,4.1500,12,0,616,3700.00,800.00,0.00
22000,HN0001466,"2 ",338.47,30.77,,Fijo,2024-10-17,,,Honduras,,769.25,,4.1500,12,0,616,3700.00,800.00,0.00
22001,HN0001466,"3 ",307.70,30.77,,Fijo,2024-11-01,,,Honduras,,769.25,,4.1500,12,0,616,3700.00,800.00,0.00
22002,HN0001466,"4 ",276.93,30.77,,Fijo,2024-11-16,,,Honduras,,769.25,,4.1500,12,0,616,3700.00,800.00,0.00
22003,HN0001466,"5 ",246.16,30.77,,Fijo,2024-12-01,,,Honduras,,769.25,,4.1500,12,0,616,3700.00,800.00,0.00
22004,HN0001466,"6 ",215.39,30.77,,Fijo,2024-12-16,,,Honduras,,769.25,,4.1500,12,0,616,3700.00,800.00,0.00
22005,HN0001466,"7 ",184.62,30.77,,Fijo,2024-12-31,,,Honduras,,769.25,,4.1500,12,0,616,3700.00,800.00,0.00
22006,HN0001466,"8 ",153.85,30.77,,Fijo,2025-01-15,,,Honduras,,769.25,,4.1500,12,0,616,3700.00,800.00,0.00
22007,HN0001466,"9 ",123.08,30.77,,Fijo,2025-01-30,,,Honduras,,769.25,,4.1500,12,0,616,3700.00,800.00,0.00
22008,HN0001466,"10 ",92.31,30.77,,Fijo,2025-02-14,,,Honduras,,769.25,,4.1500,12,0,616,3700.00,800.00,0.00
22009,HN0001466,"11 ",61.54,30.77,,Fijo,2025-03-01,,,Honduras,,769.25,,4.1500,12,0,616,3700.00,800.00,0.00
22010,HN0001466,"12 ",30.77,30.77,,Fijo,2025-03-16,,,Honduras,,769.21,,4.1500,12,0,616,3700.00,800.00,0.00
22011,HN0001467,"1 ",245.15,30.64,,Fijo,2024-10-02,,,Honduras,,766.10,,4.1500,8,0,453,3080.00,1320.00,0.00
22012,HN0001467,"2 ",214.51,30.64,,Fijo,2024-10-17,,,Honduras,,766.10,,4.1500,8,0,453,3080.00,1320.00,0.00
22013,HN0001467,"3 ",183.86,30.64,,Fijo,2024-11-01,,,Honduras,,766.10,,4.1500,8,0,453,3080.00,1320.00,0.00
22014,HN0001467,"4 ",153.22,30.64,,Fijo,2024-11-16,,,Honduras,,766.10,,4.1500,8,0,453,3080.00,1320.00,0.00
22015,HN0001467,"5 ",122.58,30.64,,Fijo,2024-12-01,,,Honduras,,766.10,,4.1500,8,0,453,3080.00,1320.00,0.00
22016,HN0001467,"6 ",91.93,30.64,,Fijo,2024-12-16,,,Honduras,,766.10,,4.1500,8,0,453,3080.00,1320.00,0.00
22017,HN0001467,"7 ",61.29,30.64,,Fijo,2024-12-31,,,Honduras,,766.10,,4.1500,8,0,453,3080.00,1320.00,0.00
22018,HN0001467,"8 ",30.64,30.64,,Fijo,2025-01-15,,,Honduras,,766.12,,4.1500,8,0,453,3080.00,1320.00,0.00
22019,HN0001468,"1 ",249.79,20.82,,Fijo,2024-10-02,,,Honduras,,520.39,,3.5000,12,0,707,2800.00,700.00,0.00
22020,HN0001468,"2 ",228.97,20.82,,Fijo,2024-10-17,,,Honduras,,520.39,,3.5000,12,0,707,2800.00,700.00,0.00
22021,HN0001468,"3 ",208.15,20.82,,Fijo,2024-11-01,,,Honduras,,520.39,,3.5000,12,0,707,2800.00,700.00,0.00
22022,HN0001468,"4 ",187.34,20.82,,Fijo,2024-11-16,,,Honduras,,520.39,,3.5000,12,0,707,2800.00,700.00,0.00
22023,HN0001468,"5 ",166.52,20.82,,Fijo,2024-12-01,,,Honduras,,520.39,,3.5000,12,0,707,2800.00,700.00,0.00
22024,HN0001468,"6 ",145.71,20.82,,Fijo,2024-12-16,,,Honduras,,520.39,,3.5000,12,0,707,2800.00,700.00,0.00
22025,HN0001468,"7 ",124.89,20.82,,Fijo,2024-12-31,,,Honduras,,520.39,,3.5000,12,0,707,2800.00,700.00,0.00
22026,HN0001468,"8 ",104.08,20.82,,Fijo,2025-01-15,,,Honduras,,520.39,,3.5000,12,0,707,2800.00,700.00,0.00
22027,HN0001468,"9 ",83.26,20.82,,Fijo,2025-01-30,,,Honduras,,520.39,,3.5000,12,0,707,2800.00,700.00,0.00
22028,HN0001468,"10 ",62.44,20.82,,Fijo,2025-02-14,,,Honduras,,520.39,,3.5000,12,0,707,2800.00,700.00,0.00
22029,HN0001468,"11 ",41.63,20.82,,Fijo,2025-03-01,,,Honduras,,520.39,,3.5000,12,0,707,2800.00,700.00,0.00
22030,HN0001468,"12 ",20.81,20.81,,Fijo,2025-03-16,,,Honduras,,520.34,,3.5000,12,0,707,2800.00,700.00,0.00
22031,HN0001469,"1 ",237.45,29.68,,Fijo,2024-10-02,,,Honduras,,742.03,,4.3000,8,0,416,2925.00,1575.00,0.00
22032,HN0001469,"2 ",207.77,29.68,,Fijo,2024-10-17,,,Honduras,,742.03,,4.3000,8,0,416,2925.00,1575.00,0.00
22033,HN0001469,"3 ",178.09,29.68,,Fijo,2024-11-01,,,Honduras,,742.03,,4.3000,8,0,416,2925.00,1575.00,0.00
22034,HN0001469,"4 ",148.41,29.68,,Fijo,2024-11-16,,,Honduras,,742.03,,4.3000,8,0,416,2925.00,1575.00,0.00
22035,HN0001469,"5 ",118.73,29.68,,Fijo,2024-12-01,,,Honduras,,742.03,,4.3000,8,0,416,2925.00,1575.00,0.00
22036,HN0001469,"6 ",89.04,29.68,,Fijo,2024-12-16,,,Honduras,,742.03,,4.3000,8,0,416,2925.00,1575.00,0.00
22037,HN0001469,"7 ",59.36,29.68,,Fijo,2024-12-31,,,Honduras,,742.03,,4.3000,8,0,416,2925.00,1575.00,0.00
22038,HN0001469,"8 ",29.68,29.68,,Fijo,2025-01-15,,,Honduras,,742.05,,4.3000,8,0,416,2925.00,1575.00,0.00
22039,HN0001470,"1 ",167.09,20.89,,Fijo,2024-10-02,,,Honduras,,522.17,,4.1500,8,0,602,2099.30,899.70,0.00
22040,HN0001470,"2 ",146.21,20.89,,Fijo,2024-10-17,,,Honduras,,522.17,,4.1500,8,0,602,2099.30,899.70,0.00
